imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
107756,http://www.imdb.com/title/tt107756,Orlando (1992),7.2,Biography|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmY1OTA3MjAtYjQxOC00OTlkLWExZWQtMjc3ZjExOWFhM2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107808,http://www.imdb.com/title/tt107808,A Perfect World (1993),7.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjcyYmU1NzYtMmJiYy00NjJlLWE5ZjMtZWNkOWNjZmQ4MzIyXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
107818,http://www.imdb.com/title/tt107818,Philadelphia (1993),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NjEwODYyMF5BMl5BanBnXkFtZTgwMzg3ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
107822,http://www.imdb.com/title/tt107822,The Piano (1993),7.6,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWVkNzg3NDktOTFmMi00YjU2LTk0MzMtYTVjZjRiYTliZDkzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
107840,http://www.imdb.com/title/tt107840,Poetic Justice (1993),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM3NzYxOF5BMl5BanBnXkFtZTYwMzMwNTU5._V1_UX182_CR0,0,182,268_AL_.jpg"
107889,http://www.imdb.com/title/tt107889,The Program (1993),6.4,Action|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTczODY3N15BMl5BanBnXkFtZTcwMzQ1NjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
111003,http://www.imdb.com/title/tt111003,The Puppet Masters (1994),5.9,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110939,http://www.imdb.com/title/tt110939,Radioland Murders (1994),6.2,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWRkYzc3YjYtNWY3Yy00Y2FmLTgyOTYtM2U2ZDg0MDA0MTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
110955,http://www.imdb.com/title/tt110955,The Ref (1994),6.9,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNTgyMzk0NV5BMl5BanBnXkFtZTYwMjM5Mzg5._V1_UY268_CR2,0,182,268_AL_.jpg"
107943,http://www.imdb.com/title/tt107943,The Remains of the Day (1993),7.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
110971,http://www.imdb.com/title/tt110971,Renaissance Man (1994),6.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDI4MzM4M15BMl5BanBnXkFtZTcwMTE2MTIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
107969,http://www.imdb.com/title/tt107969,Rising Sun (1993),6.2,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
111001,http://www.imdb.com/title/tt111001,The Road to Wellville (1994),5.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDc4NTY5N15BMl5BanBnXkFtZTcwMzU1NTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
107978,http://www.imdb.com/title/tt107978,RoboCop 3 (1993),3.9,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTU5ODYyNl5BMl5BanBnXkFtZTcwMjkzODM1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107977,http://www.imdb.com/title/tt107977,Robin Hood: Men in Tights (1993),6.7,Adventure|Comedy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTYyODU3MDheQTJeQWpwZ15BbWU3MDA5MjIwNDE@._V1_UY268_CR2,0,182,268_AL_.jpg"
107983,http://www.imdb.com/title/tt107983,Romeo Is Bleeding (1993),6.6,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MTgzMDc5MjdeQTJeQWpwZ15BbWU3MDk0NjU1MjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
105275,http://www.imdb.com/title/tt105275,Romper Stomper (1992),6.8,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNjgxNDA4MV5BMl5BanBnXkFtZTcwNTY4NDEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
108000,http://www.imdb.com/title/tt108000,Ruby in Paradise (1993),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTY4ODExNF5BMl5BanBnXkFtZTcwMzM1ODUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
108002,http://www.imdb.com/title/tt108002,Rudy (1993),7.5,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR5,0,182,268_AL_.jpg"
108026,http://www.imdb.com/title/tt108026,The Saint of Fort Washington (1993),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTQ1NzYzOV5BMl5BanBnXkFtZTcwOTM3NjYxNA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
105032,http://www.imdb.com/title/tt105032,Les nuits fauves (1992),7.1,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjExNzE1NF5BMl5BanBnXkFtZTcwNzgzNzcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
108052,http://www.imdb.com/title/tt108052,Schindler's List (1993),8.9,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
111094,http://www.imdb.com/title/tt111094,The Scout (1994),5.3,Comedy|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Mjg5NTQwN15BMl5BanBnXkFtZTcwNzM4MzgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
108065,http://www.imdb.com/title/tt108065,Searching for Bobby Fischer (1993),7.5,Biography|Drama,
111102,http://www.imdb.com/title/tt111102,Second Best (1994),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwMDE0ODczNzFeQTJeQWpwZ15BbWU3MDQ3NjgxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
108071,http://www.imdb.com/title/tt108071,The Secret Garden (1993),7.3,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y0NThmNDItYWY2Yi00YjYyLTgyNDYtODM5NjdlNWJjMDhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
111127,http://www.imdb.com/title/tt111127,Serial Mom (1994),6.7,Comedy|Crime|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
111143,http://www.imdb.com/title/tt111143,The Shadow (1994),6,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA2YTFhZGUtZjM3YS00Y2I4LThlMmEtZmNjMTJiNzE2ZGYzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
108101,http://www.imdb.com/title/tt108101,Shadowlands (1993),7.4,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjgwMDMyMl5BMl5BanBnXkFtZTcwNTM4MDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
108122,http://www.imdb.com/title/tt108122,Short Cuts (1993),7.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
111194,http://www.imdb.com/title/tt111194,A Simple Twist of Fate (1994),6.3,Drama|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1ODY3Njc4Nl5BMl5BanBnXkFtZTcwNzE4MDYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
111201,http://www.imdb.com/title/tt111201,Sirens (1993),5.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDQzNTYwMV5BMl5BanBnXkFtZTcwOTQ1MTEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
108149,http://www.imdb.com/title/tt108149,Six Degrees of Separation (1993),6.9,Comedy|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
108160,http://www.imdb.com/title/tt108160,Sleepless in Seattle (1993),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
108162,http://www.imdb.com/title/tt108162,Sliver (1993),4.9,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDUxNDk3MV5BMl5BanBnXkFtZTcwNDQ2NDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
83658,http://www.imdb.com/title/tt83658,Blade Runner (1982),8.2,Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
108186,http://www.imdb.com/title/tt108186,Son in Law (1993),5.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY1YWUwNjQtMDk2Zi00MDJiLWIzMDAtNzAyNjJiYTFlMGI0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
108174,http://www.imdb.com/title/tt108174,So I Married an Axe Murderer (1993),6.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0YzdhNjYtNzdlZi00ZDIwLWIzNWUtOWE2NmVjOGI2ZThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
108238,http://www.imdb.com/title/tt108238,Striking Distance (1993),5.8,Action|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
89256,http://www.imdb.com/title/tt89256,Harem (1985),4.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3ODIzNDMwMF5BMl5BanBnXkFtZTcwODg0Mjc5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
108255,http://www.imdb.com/title/tt108255,Super Mario Bros. (1993),4,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmNGY0NTctYTNkNC00M2FkLWI0ZTgtYTE5ODhiZjYxMDkxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
111323,http://www.imdb.com/title/tt111323,Surviving the Game (1994),6.1,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
111400,http://www.imdb.com/title/tt111400,Terminal Velocity (1994),5.4,Action|Comedy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODM0OTk0M15BMl5BanBnXkFtZTgwNDA5NTkwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
108328,http://www.imdb.com/title/tt108328,Thirty Two Short Films About Glenn Gould (1993),7.5,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTA3NjI0N15BMl5BanBnXkFtZTcwMzUxOTAwMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
111418,http://www.imdb.com/title/tt111418,Threesome (1994),6.2,Comedy|Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzQ4NDI3Ml5BMl5BanBnXkFtZTcwMDM0NzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
107688,http://www.imdb.com/title/tt107688,The Nightmare Before Christmas (1993),8,Animation|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
108333,http://www.imdb.com/title/tt108333,The Three Musketeers (1993),6.4,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzg2NTU3MV5BMl5BanBnXkFtZTYwMDY4MDk5._V1_UX182_CR0,0,182,268_AL_.jpg"
108358,http://www.imdb.com/title/tt108358,Tombstone (1993),7.8,Action|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzYwMjAyNV5BMl5BanBnXkFtZTgwMjk0NzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
111488,http://www.imdb.com/title/tt111488,Trial by Jury (1994),5.3,Thriller|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMzAzNzk0Ml5BMl5BanBnXkFtZTYwMjk1NzE5._V1_UX182_CR0,0,182,268_AL_.jpg"
108399,http://www.imdb.com/title/tt108399,True Romance (1993),8,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MjI0NTUtYTJhMi00MTJkLWI2YjMtZWJlNzJmYmVlM2YwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
108515,http://www.imdb.com/title/tt108515,The War Room (1993),7.4,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjM2NjIwMF5BMl5BanBnXkFtZTcwNjc2NTgxNw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110763,http://www.imdb.com/title/tt110763,The Pagemaster (1994),6,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjY1NjRjZjEtYjNhNS00YzY5LThjMGQtYmE0OTE3MGFiM2MyXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
107779,http://www.imdb.com/title/tt107779,"Paris, France (1993)",5.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNzk4Mjk3Nl5BMl5BanBnXkFtZTcwNzIzNjcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
109226,http://www.imdb.com/title/tt109226,"The Beans of Egypt, Maine (1994)",5.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjNkYWQyOTctMzNkMC00Mzg4LTg2ODAtNDU5YjFiYTVhY2Q4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
110259,http://www.imdb.com/title/tt110259,Killer (1994),6.1,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3NzU3OTE1MF5BMl5BanBnXkFtZTgwMjk3ODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
114906,http://www.imdb.com/title/tt114906,Welcome to the Dollhouse (1995),7.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
107002,http://www.imdb.com/title/tt107002,Germinal (1993),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk5NTA4MjMwNl5BMl5BanBnXkFtZTYwMTg4NTg5._V1_UX182_CR0,0,182,268_AL_.jpg"
109403,http://www.imdb.com/title/tt109403,Chasers (1994),5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNTQ1OTUxOV5BMl5BanBnXkFtZTcwNTY5NjkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
104029,http://www.imdb.com/title/tt104029,Cronos (1993),6.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTU0MzE1N15BMl5BanBnXkFtZTcwOTg1OTU0NA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110623,http://www.imdb.com/title/tt110623,Naked in New York (1993),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwZjMyN2YtOGU3ZS00Mjg3LWEzNzItNmU0Mjg1YjBlYzU3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107315,http://www.imdb.com/title/tt107315,Kika (1993),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjZiYjFiMjYtNDhmOS00MTI4LTgwMjgtOGNmYWViNmQyYTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR1,0,182,268_AL_.jpg"
106408,http://www.imdb.com/title/tt106408,Bhaji on the Beach (1993),6.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110363,http://www.imdb.com/title/tt110363,Little Big League (1994),6,Comedy|Family|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMDE3MzU0OF5BMl5BanBnXkFtZTcwNDM0NTIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
107349,http://www.imdb.com/title/tt107349,The Slingshot (1993),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTM2Njg1MV5BMl5BanBnXkFtZTYwODAyNzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
111709,http://www.imdb.com/title/tt111709,Wide-Eyed and Legless,7.3,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA0MTExMDY1NF5BMl5BanBnXkFtZTcwMzI4MjkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
109828,http://www.imdb.com/title/tt109828,Foreign Student (1994),5.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NzcyODQ3N15BMl5BanBnXkFtZTcwOTMxNzgwMw@@._V1_UY268_CR9,0,182,268_AL_.jpg"
107225,http://www.imdb.com/title/tt107225,"Ciao, Professore! (1992)",6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MzMzODE4ODVeQTJeQWpwZ15BbWU3MDg4NzQ1MjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
111252,http://www.imdb.com/title/tt111252,Spanking the Monkey (1994),6.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NTA0MDc0Ml5BMl5BanBnXkFtZTcwMTQ4MjYzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110366,http://www.imdb.com/title/tt110366,The Little Rascals (1994),6.3,Comedy|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE1MzdmNmMtNWQwZS00MTVkLTk3MDMtYzVkOWZlOTczMDIwXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
106878,http://www.imdb.com/title/tt106878,íó la mode (1993),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NzQxOTcyM15BMl5BanBnXkFtZTcwMTM4MDcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
109120,http://www.imdb.com/title/tt109120,Andre (1994),5.7,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
108059,http://www.imdb.com/title/tt108059,La scorta (1993),6.8,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMTg0MTAxNF5BMl5BanBnXkFtZTYwMDUwNzI5._V1_UX182_CR0,0,182,268_AL_.jpg"
110892,http://www.imdb.com/title/tt110892,Princess Caraboo (1994),6,Comedy|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112651,http://www.imdb.com/title/tt112651,The Celluloid Closet (1995),7.8,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjRlNWU0NzAtYjVmMC00ZDAyLWFiYWYtNDA4YThiZjc5NGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
107642,http://www.imdb.com/title/tt107642,Cafí© au lait (1993),6.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
109382,http://www.imdb.com/title/tt109382,Caro diario (1993),7.3,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjc2NjM3Ml5BMl5BanBnXkFtZTYwOTQ3NjY5._V1_UX182_CR0,0,182,268_AL_.jpg"
106678,http://www.imdb.com/title/tt106678,I Don't Want to Talk About It (1993),7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMjkxMDI4NF5BMl5BanBnXkFtZTcwMjMzMTgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112572,http://www.imdb.com/title/tt112572,The Brady Bunch Movie (1995),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
99785,http://www.imdb.com/title/tt99785,Home Alone (1990),7.5,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQzYjEzYTQtNzNhZi00NmEwLThiZDMtMWYyNjRmZWY0ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
99653,http://www.imdb.com/title/tt99653,Ghost (1990),7,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzQzODUzNl5BMl5BanBnXkFtZTgwMjc5NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
103639,http://www.imdb.com/title/tt103639,Aladdin (1992),8,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
103064,http://www.imdb.com/title/tt103064,Terminator 2: Judgment Day (1991),8.5,Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM2YjYwYWMtMWZlNi00ZDQxLWExMDctMDAzNzQ0OTkzZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
99348,http://www.imdb.com/title/tt99348,Dances with Wolves (1990),8,Adventure|Drama|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
114706,http://www.imdb.com/title/tt114706,Tough and Deadly (1995),5.9,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5OTQxMjc5NF5BMl5BanBnXkFtZTcwOTY0NTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
96895,http://www.imdb.com/title/tt96895,Batman (1989),7.6,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjAyODIyMF5BMl5BanBnXkFtZTYwNDMwMDk2._V1_UX182_CR0,0,182,268_AL_.jpg"
102926,http://www.imdb.com/title/tt102926,The Silence of the Lambs (1991),8.6,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
29583,http://www.imdb.com/title/tt29583,Snow White and the Seven Dwarfs (1937),7.6,Animation|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
101414,http://www.imdb.com/title/tt101414,Beauty and the Beast (1991),8,Animation|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
32910,http://www.imdb.com/title/tt32910,Pinocchio (1940),7.5,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
100405,http://www.imdb.com/title/tt100405,Pretty Woman (1990),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
110719,http://www.imdb.com/title/tt110719,Window to Paris (1993),7.4,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OTAxNjg2NV5BMl5BanBnXkFtZTcwNjQwNDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
